id,brand,model,variant,cleaned,reason
107760,PERODUA,MYVI,EZ,PERODUA MYVI EZ,low score
48435,PERODUA,MYVI,SE,PERODUA MYVI SE,low score
74461,KIA,SORENTO,UM,KIA SORENTO UM,low score
47933,PERODUA,MYVI,H,PERODUA MYVI H,low score
74464,KIA,SORENTO,XM,KIA SORENTO XM,low score
62356,TOYOTA,VIOS,GX,TOYOTA VIOS GX,low score
56172,TOYOTA,YARIS,G,TOYOTA YARIS G,low score
74554,KIA,RIO,,KIA RIO ,low score
47977,PERODUA,AXIA,G,PERODUA AXIA G,low score
62419,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
48984,PERODUA,MYVI,AV,PERODUA MYVI AV,low score
62382,TOYOTA,VELLFIRE,-,TOYOTA VELLFIRE ,low score
8824,BMW,X,X4,BMW X X4,low score
74479,KIA,CARNIVAL,YP,KIA CARNIVAL YP,low score
62458,TOYOTA,CAMRY,G X,TOYOTA CAMRY G X,low score
12822,HONDA,HR-V,E:HEV RS,HONDA HRV EHEV RS,low score
79387,MAZDA,2,V,MAZDA 2 V,low score
47986,PERODUA,MYVI,SE,PERODUA MYVI SE,low score
62398,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
62440,TOYOTA,RUSH,S,TOYOTA RUSH S,low score
79326,MAZDA,2,V,MAZDA 2 V,low score
107763,PERODUA,MYVI,SE,PERODUA MYVI SE,low score
96692,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
74522,KIA,OPTIMA K5,,KIA OPTIMA K5 ,low score
74559,KIA,CARNIVAL,YP,KIA CARNIVAL YP,low score
102721,PERODUA,BEZZA,X,PERODUA BEZZA X,low score
102730,PERODUA,ALZA,SE,PERODUA ALZA SE,low score
62396,TOYOTA,CAMRY,E,TOYOTA CAMRY E,low score
66375,TOYOTA,VIOS,J,TOYOTA VIOS J,low score
74528,KIA,OPTIMA K5,,KIA OPTIMA K5 ,low score
109149,PERODUA,BEZZA,X,PERODUA BEZZA X,low score
74579,KIA,OPTIMA K5,,KIA OPTIMA K5 ,low score
64533,TOYOTA,YARIS,E,TOYOTA YARIS E,low score
48994,PERODUA,AXIA,G,PERODUA AXIA G,low score
48996,PERODUA,ATIVA,AV,PERODUA ATIVA AV,low score
54390,TOYOTA,VELLFIRE,X,TOYOTA VELLFIRE X,low score
66401,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
62451,TOYOTA,CAMRY,V,TOYOTA CAMRY V,low score
74580,KIA,RIO,,KIA RIO ,low score
62433,TOYOTA,VELLFIRE,X,TOYOTA VELLFIRE X,low score
62486,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
62462,TOYOTA,86,GT,TOYOTA 86 GT,low score
62468,TOYOTA,VIOS,G,TOYOTA VIOS G,low score
2470,BMW,I,I7,BMW I I7,low score
62480,TOYOTA,HARRIER,,TOYOTA HARRIER ,low score
66475,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
104321,PERODUA,ARUZ,AV,PERODUA ARUZ AV,low score
49000,PERODUA,ATIVA,AV,PERODUA ATIVA AV,low score
62469,TOYOTA,VIOS,G,TOYOTA VIOS G,low score
74616,KIA,SPORTAGE,,KIA SPORTAGE ,low score
74611,KIA,CERATO,K3,KIA CERATO K3,low score
111653,TOYOTA,SIENTA,V,TOYOTA SIENTA V,low score
74599,KIA,CERATO,K3,KIA CERATO K3,low score
49004,PERODUA,MYVI,EZI,PERODUA MYVI EZI,low score
74615,KIA,CERATO,,KIA CERATO ,low score
74634,KIA,RIO,X,KIA RIO X,low score
74600,KIA,CERATO,KX,KIA CERATO KX,low score
8931,BMW,X,X1,BMW X X1,low score
49075,PERODUA,ALZA,SE,PERODUA ALZA SE,low score
48740,PERODUA,ARUZ,AV,PERODUA ARUZ AV,low score
8948,BMW,X,X1,BMW X X1,low score
56455,TOYOTA,YARIS,G,TOYOTA YARIS G,low score
74627,KIA,CERATO,K3,KIA CERATO K3,low score
111658,TOYOTA,VIOS,G,TOYOTA VIOS G,low score
12251,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
110091,TOYOTA,VIOS,G,TOYOTA VIOS G,low score
74079,KIA,OPTIMA K5,,KIA OPTIMA K5 ,low score
74635,KIA,FORTE KOUP,,KIA FORTE KOUP ,low score
55045,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
49015,PERODUA,MYVI,SE,PERODUA MYVI SE,low score
62547,TOYOTA,ALPHARD,,TOYOTA ALPHARD ,low score
62550,TOYOTA,CAMRY,G,TOYOTA CAMRY G,low score
62594,TOYOTA,VIOS,GX,TOYOTA VIOS GX,low score
111101,TOYOTA,CAMRY,E,TOYOTA CAMRY E,low score
62552,TOYOTA,ALPHARD,SC,TOYOTA ALPHARD SC,low score
102749,PERODUA,MYVI,AV,PERODUA MYVI AV,low score
59950,TOYOTA,CAMRY,V,TOYOTA CAMRY V,low score
56707,TOYOTA,VIOS,GX,TOYOTA VIOS GX,low score
62580,TOYOTA,CAMRY,G,TOYOTA CAMRY G,low score
62571,TOYOTA,INNOVA,G,TOYOTA INNOVA G,low score
47836,PERODUA,ALZA,EZI,PERODUA ALZA EZI,low score
97371,HONDA,CITY,VTEC,HONDA CITY VTEC,low score
47831,PERODUA,BEZZA,X,PERODUA BEZZA X,low score
20039,HONDA,CITY,HYBRID,HONDA CITY HYBRID,low score
48410,PERODUA,ATIVA,AV,PERODUA ATIVA AV,low score
49080,PERODUA,MYVI,H,PERODUA MYVI H,low score
74683,KIA,RIO,EX,KIA RIO EX,low score
74647,KIA,CERATO,,KIA CERATO ,low score
107774,PERODUA,ALZA,S,PERODUA ALZA S,low score
74644,KIA,RIO,,KIA RIO ,low score
49082,PERODUA,ATIVA,AV,PERODUA ATIVA AV,low score
111102,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
74684,KIA,SPORTAGE,QL,KIA SPORTAGE QL,low score
66810,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
62616,TOYOTA,CAMRY,G,TOYOTA CAMRY G,low score
62598,TOYOTA,CAMRY,G,TOYOTA CAMRY G,low score
102780,PERODUA,BEZZA,X,PERODUA BEZZA X,low score
53846,TOYOTA,HIACE,,TOYOTA HIACE ,low score
62599,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
74721,KIA,RIO,EX,KIA RIO EX,low score
111672,TOYOTA,CALDINA,ZT,TOYOTA CALDINA ZT,low score
74701,KIA,PICANTO,EX,KIA PICANTO EX,low score
74737,KIA,SORENTO,,KIA SORENTO ,low score
74764,KIA,OPTIMA K5,,KIA OPTIMA K5 ,low score
64102,TOYOTA,YARIS,E,TOYOTA YARIS E,low score
12480,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
9059,BMW,X,X1,BMW X X1,low score
74780,KIA,RIO,SX,KIA RIO SX,low score
27389,LEXUS,CT200H,,LEXUS CT200H ,low score
56855,TOYOTA,YARIS,E,TOYOTA YARIS E,low score
62667,TOYOTA,RUSH,S,TOYOTA RUSH S,low score
74746,KIA,SORENTO,,KIA SORENTO ,low score
20823,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
74808,KIA,CERATO,,KIA CERATO ,low score
51858,TOYOTA,INNOVA,G,TOYOTA INNOVA G,low score
111105,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
74811,KIA,RIO,UB,KIA RIO UB,low score
74831,KIA,SPORTAGE,,KIA SPORTAGE ,low score
62683,TOYOTA,RUSH,S,TOYOTA RUSH S,low score
79438,MAZDA,2,VR,MAZDA 2 VR,low score
27355,LEXUS,GS250,,LEXUS GS250 ,low score
74829,KIA,OPTIMA K5,,KIA OPTIMA K5 ,low score
64142,TOYOTA,YARIS,E,TOYOTA YARIS E,low score
753,BMW,X,X1,BMW X X1,low score
107775,PERODUA,MYVI,AV,PERODUA MYVI AV,low score
94279,NISSAN,ALMERA,E,NISSAN ALMERA E,low score
59346,TOYOTA,VELOZ,,TOYOTA VELOZ ,low score
49258,PERODUA,MYVI,SE,PERODUA MYVI SE,low score
62727,TOYOTA,CAMRY,V,TOYOTA CAMRY V,low score
382,BMW,X,X4,BMW X X4,low score
91572,MITSUBISHI,ASX,GL,MITSUBISHI ASX GL,low score
62706,TOYOTA,YARIS,E,TOYOTA YARIS E,low score
74849,KIA,SORENTO,MS,KIA SORENTO MS,low score
74866,KIA,SORENTO,SX,KIA SORENTO SX,low score
114630,MAZDA,6,SKYACTIV-G,MAZDA 6 SKYACTIVG,low score
107784,PERODUA,ALZA,AV,PERODUA ALZA AV,low score
65672,TOYOTA,WISH,S,TOYOTA WISH S,low score
47338,PERODUA,ALZA,EZ,PERODUA ALZA EZ,low score
62767,TOYOTA,VELOZ,,TOYOTA VELOZ ,low score
49277,PERODUA,MYVI,SE,PERODUA MYVI SE,low score
62787,TOYOTA,CAMRY,G,TOYOTA CAMRY G,low score
79477,MAZDA,3,SKYACTIV-G,MAZDA 3 SKYACTIVG,low score
108202,PERODUA,MYVI,AV,PERODUA MYVI AV,low score
93072,MITSUBISHI,ASX,,MITSUBISHI ASX ,low score
27506,LEXUS,CT200H,,LEXUS CT200H ,low score
74875,KIA,SPORTAGE,,KIA SPORTAGE ,low score
102798,PERODUA,KELISA,GX,PERODUA KELISA GX,low score
48973,PERODUA,ARUZ,AV,PERODUA ARUZ AV,low score
58084,TOYOTA,86,GT,TOYOTA 86 GT,low score
51357,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
64479,TOYOTA,VIOS,G,TOYOTA VIOS G,low score
17113,HONDA,CR-V,TC VTEC,HONDA CRV TC VTEC,low score
5683,BMW,X,X4,BMW X X4,low score
72183,HYUNDAI,SONATA,,HYUNDAI SONATA ,low score
9199,BMW,X,X1,BMW X X1,low score
48297,PERODUA,MYVI,SE,PERODUA MYVI SE,low score
74934,KIA,PICANTO,EX,KIA PICANTO EX,low score
112200,TOYOTA,VIOS,G,TOYOTA VIOS G,low score
46950,PERODUA,MYVI,SE,PERODUA MYVI SE,low score
48041,PERODUA,AXIA,E,PERODUA AXIA E,low score
111116,TOYOTA,VIOS,G,TOYOTA VIOS G,low score
62864,TOYOTA,YARIS,E,TOYOTA YARIS E,low score
51869,TOYOTA,CAMRY,G,TOYOTA CAMRY G,low score
74946,KIA,CERATO,K3,KIA CERATO K3,low score
113180,TOYOTA,HARRIER,,TOYOTA HARRIER ,low score
64215,TOYOTA,VELLFIRE,Z,TOYOTA VELLFIRE Z,low score
74973,KIA,RIO,,KIA RIO ,low score
74985,KIA,CERATO,,KIA CERATO ,low score
56303,TOYOTA,VIOS,GX,TOYOTA VIOS GX,low score
64221,TOYOTA,HARRIER,,TOYOTA HARRIER ,low score
111693,TOYOTA,86,GT,TOYOTA 86 GT,low score
62828,TOYOTA,SIENTA,V,TOYOTA SIENTA V,low score
102809,PERODUA,AXIA,SE,PERODUA AXIA SE,low score
67350,AUDI,S6,,AUDI S6 ,low score
49279,PERODUA,MYVI,SE,PERODUA MYVI SE,low score
62829,TOYOTA,VIOS,G,TOYOTA VIOS G,low score
49284,PERODUA,MYVI,EZI,PERODUA MYVI EZI,low score
62837,TOYOTA,VIOS,G,TOYOTA VIOS G,low score
74995,KIA,CERATO,,KIA CERATO ,low score
64234,TOYOTA,ESTIMA,,TOYOTA ESTIMA ,low score
2556,BMW,X,X1,BMW X X1,low score
2047,BMW,X,X1,BMW X X1,low score
114274,KIA,FORTE KOUP,,KIA FORTE KOUP ,low score
24824,HONDA,JADE,RS,HONDA JADE RS,low score
107789,PERODUA,MYVI,G,PERODUA MYVI G,low score
114279,KIA,RIO,SX,KIA RIO SX,low score
27566,LEXUS,RX200T,-,LEXUS RX200T ,low score
54661,TOYOTA,C-HR,,TOYOTA CHR ,low score
64232,TOYOTA,WISH,X,TOYOTA WISH X,low score
62845,TOYOTA,WISH,S,TOYOTA WISH S,low score
75110,KIA,SPORTAGE,KX,KIA SPORTAGE KX,low score
104445,PERODUA,ALZA,SE,PERODUA ALZA SE,low score
64563,TOYOTA,INNOVA,E,TOYOTA INNOVA E,low score
61190,TOYOTA,INNOVA,E,TOYOTA INNOVA E,low score
64256,TOYOTA,CAMRY,V,TOYOTA CAMRY V,low score
75118,KIA,RIO,EX,KIA RIO EX,low score
75109,KIA,SPORTAGE,EX,KIA SPORTAGE EX,low score
2525,BMW,M,M340I,BMW M M340I,low score
59364,TOYOTA,VIOS,GX,TOYOTA VIOS GX,low score
2500,BMW,X,X1,BMW X X1,low score
55290,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
75112,KIA,SORENTO,,KIA SORENTO ,low score
48210,PERODUA,AXIA,G,PERODUA AXIA G,low score
65235,TOYOTA,TANK,GT,TOYOTA TANK GT,low score
48506,PERODUA,ALZA,SE,PERODUA ALZA SE,low score
102831,PERODUA,ALZA,AV,PERODUA ALZA AV,low score
62869,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
64269,TOYOTA,CAMRY,V,TOYOTA CAMRY V,low score
48872,PERODUA,ARUZ,X,PERODUA ARUZ X,low score
75166,KIA,CERATO,,KIA CERATO ,low score
62914,TOYOTA,WISH,S,TOYOTA WISH S,low score
79546,MAZDA,6,,MAZDA 6 ,low score
75136,KIA,CARNIVAL,HIGH,KIA CARNIVAL HIGH,low score
62872,TOYOTA,VELLFIRE,-,TOYOTA VELLFIRE ,low score
49303,PERODUA,MYVI,H,PERODUA MYVI H,low score
2957,BMW,X,X1,BMW X X1,low score
55257,TOYOTA,INNOVA,G,TOYOTA INNOVA G,low score
75164,KIA,CARNIVAL,YP,KIA CARNIVAL YP,low score
101733,PERODUA,MYVI,AV,PERODUA MYVI AV,low score
75190,KIA,SPORTAGE,,KIA SPORTAGE ,low score
96281,BMW,X,X4,BMW X X4,low score
102848,PERODUA,ARUZ,AV,PERODUA ARUZ AV,low score
103313,PERODUA,VIVA,EZ,PERODUA VIVA EZ,low score
64551,TOYOTA,RUSH,S,TOYOTA RUSH S,low score
75226,KIA,CARNIVAL,YP,KIA CARNIVAL YP,low score
9411,BMW,X,X1,BMW X X1,low score
86133,BMW,X,X1,BMW X X1,low score
64325,TOYOTA,YARIS,E,TOYOTA YARIS E,low score
75209,KIA,CERATO,,KIA CERATO ,low score
101759,PERODUA,MYVI,AV,PERODUA MYVI AV,low score
62953,TOYOTA,YARIS,E,TOYOTA YARIS E,low score
58266,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
62992,TOYOTA,INNOVA,X,TOYOTA INNOVA X,low score
102849,PERODUA,AXIA,G,PERODUA AXIA G,low score
27661,LEXUS,LS460L,,LEXUS LS460L ,low score
64340,TOYOTA,RUSH,S,TOYOTA RUSH S,low score
114287,LAMBORGHINI,URUS,,LAMBORGHINI URUS ,low score
58303,TOYOTA,CAMRY,E,TOYOTA CAMRY E,low score
58253,TOYOTA,CAMRY,E,TOYOTA CAMRY E,low score
102668,PERODUA,ALZA,SE,PERODUA ALZA SE,low score
79603,MAZDA,8,,MAZDA 8 ,low score
112226,TOYOTA,VELLFIRE,Z,TOYOTA VELLFIRE Z,low score
62982,TOYOTA,VELLFIRE,Z,TOYOTA VELLFIRE Z,low score
63001,TOYOTA,86,GT,TOYOTA 86 GT,low score
49455,PERODUA,ATIVA,AV,PERODUA ATIVA AV,low score
62996,TOYOTA,VIOS,G,TOYOTA VIOS G,low score
102864,PERODUA,ALZA,EZI,PERODUA ALZA EZI,low score
14550,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
102877,PERODUA,ALZA,SE,PERODUA ALZA SE,low score
27713,LEXUS,GS250,,LEXUS GS250 ,low score
